ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd
1266,850,243,999900,999900,35.4,7.4,18,3.8
1307,851,198,999900,999900,36.8,7.1,16,3.9
1309,849,148,999900,999900,38.3,6.7,15,4.1
1272,834,95,999900,999900,38.3,6.5,14,4.1
1197,794,41,999900,999900,38.3,6.3,14,4.1
1088,569,88,999900,999900,38.3,6.1,14,4.1
950,53,135,999900,999900,37.6,5.9,14,3.8
790,0,14,999900,999900,36.8,5.8,15,3.4
615,0,0,999900,999900,36.1,5.6,15,3.1
0,0,0,999900,999900,34.8,6.5,17,2.8
0,0,0,999900,999900,33.5,7.4,20,2.4
0,0,0,999900,999900,32.2,8.3,23,2.1
0,0,0,999900,999900,31.5,8.1,23,2.3
0,0,0,999900,999900,30.7,8,24,2.4
0,0,0,999900,999900,30,7.8,25,2.6
0,0,0,999900,999900,29.1,8,27,2.6
0,0,0,999900,999900,28.1,8.1,28,2.6
0,0,0,999900,999900,27.2,8.3,30,2.6
0,0,11,999900,999900,28.5,7.9,27,2.9
594,167,136,999900,999900,29.8,7.6,25,3.3
770,695,242,999900,999900,31.1,7.2,22,3.6
933,783,253,999900,999900,32.8,7,20,3.9
1074,807,237,999900,999900,34.4,6.9,18,4.3
1186,799,203,999900,999900,36.1,6.7,16,4.6
1265,729,163,999900,999900,37,7.4,16,5.3
1307,484,298,999900,999900,38,8.2,16,6
1309,354,323,999900,999900,38.9,8.9,16,6.7
1272,504,193,999900,999900,39.3,8.9,16,7.6
1197,609,79,999900,999900,39.6,8.9,16,8.4
1088,519,79,999900,999900,40,8.9,15,9.3
950,26,134,999900,999900,38.9,7.8,15,7.7
789,1,12,999900,999900,37.8,6.7,15,6.2
614,0,0,999900,999900,36.7,5.6,15,4.6
0,0,0,999900,999900,35,6.1,17,3.6
0,0,0,999900,999900,33.4,6.7,19,2.5
0,0,0,999900,999900,31.7,7.2,22,1.5
0,0,0,999900,999900,31.3,8.5,24,1.7
0,0,0,999900,999900,31,9.8,27,1.9
0,0,0,999900,999900,30.6,11.1,30,2.1
0,0,0,999900,999900,30.6,11.3,30,2.1
0,0,0,999900,999900,30.6,11.5,31,2.1
0,0,0,999900,999900,30.6,11.7,31,2.1
0,0,7,999900,999900,30.8,11.3,30,2.4
592,14,91,999900,999900,30.9,11,29,2.8
769,115,240,999900,999900,31.1,10.6,28,3.1
932,228,332,999900,999900,32.4,10.6,26,3.1
1073,284,418,999900,999900,33.7,10.6,24,3.1
1186,435,392,999900,999900,35,10.6,23,3.1
1265,529,337,999900,999900,35.9,10.6,22,3.8
1307,601,278,999900,999900,36.9,10.6,20,4.4
1309,653,218,999900,999900,37.8,10.6,19,5.1
1272,551,194,999900,999900,37.8,10.6,19,4.8
1197,691,0,999900,999900,37.8,10.6,19,4.4
1088,222,173,999900,999900,37.8,10.6,19,4.1
950,77,70,999900,999900,36.3,11.9,23,5.1
789,0,9,999900,999900,34.8,13.1,27,6.2
614,0,0,999900,999900,33.3,14.4,32,7.2
0,0,0,999900,999900,32.6,15,35,6.3
0,0,0,999900,999900,31.8,15.5,37,5.5
0,0,0,999900,999900,31.1,16.1,40,4.6
0,0,0,999900,999900,30.5,16.1,42,3.8
0,0,0,999900,999900,30,16.1,43,2.9
0,0,0,999900,999900,29.4,16.1,45,2.1
0,0,0,999900,999900,29.2,16.3,46,2.6
0,0,0,999900,999900,29.1,16.5,47,3.1
0,0,0,999900,999900,28.9,16.7,48,3.6
0,0,6,999900,999900,29.6,16.5,45,3.3
591,10,90,999900,999900,30.4,16.3,43,2.9
767,32,263,999900,999900,31.1,16.1,40,2.6
931,43,377,999900,999900,32,16.1,38,2.8
1072,51,461,999900,999900,33,16.1,36,2.9
1185,52,515,999900,999900,33.9,16.1,35,3.1
1265,201,539,999900,999900,34.8,15.4,31,3.6
1306,741,143,999900,999900,35.8,14.6,28,4.1
1309,878,94,999900,999900,36.7,13.9,26,4.6
1272,884,32,999900,999900,37.1,14.1,25,5
1197,848,0,999900,999900,37.4,14.2,25,5.3
1088,696,0,999900,999900,37.8,14.4,25,5.7
949,32,142,999900,999900,37.2,14.2,26,5.2
788,1,12,999900,999900,36.7,14.1,26,4.6
613,0,0,999900,999900,36.1,13.9,27,4.1
0,0,0,999900,999900,32.4,16.3,38,5
0,0,0,999900,999900,28.7,18.7,55,5.8
0,0,0,999900,999900,25,21.1,79,6.7
0,0,0,999900,999900,24.8,21.1,80,6.4
0,0,0,999900,999900,24.6,21.1,81,6
0,0,0,999900,999900,24.4,21.1,82,5.7
0,0,0,999900,999900,24.6,20.9,80,4.3
0,0,0,999900,999900,24.8,20.8,78,2.9
0,0,0,999900,999900,25,20.6,77,1.5
0,0,4,999900,999900,25.6,20.8,75,1.9
589,2,68,999900,999900,26.1,20.9,73,2.2
766,24,199,999900,999900,26.7,21.1,71,2.6
930,226,224,999900,999900,28.2,20.4,63,2.2
1071,116,378,999900,999900,29.6,19.6,55,1.9
1185,201,393,999900,999900,31.1,18.9,48,1.5
1264,511,262,999900,999900,32.6,18.2,42,1.7
1306,692,205,999900,999900,34.1,17.4,37,1.9
1309,858,135,999900,999900,35.6,16.7,33,2.1
1272,861,58,999900,999900,36,16.5,32,2.1
1197,814,8,999900,999900,36.3,16.3,31,2.1
1087,629,29,999900,999900,36.7,16.1,30,2.1
949,9,149,999900,999900,35.2,16.7,33,3.5
788,0,11,999900,999900,33.7,17.2,37,4.8
612,0,0,999900,999900,32.2,17.8,42,6.2
0,0,0,999900,999900,31.5,17.6,44,6
0,0,0,999900,999900,30.7,17.4,45,5.9
0,0,0,999900,999900,30,17.2,46,5.7
0,0,0,999900,999900,29.6,17.2,47,4.7
0,0,0,999900,999900,29.3,17.2,48,3.6
0,0,0,999900,999900,28.9,17.2,49,2.6
0,0,0,999900,999900,28.3,17.4,52,2.8
0,0,0,999900,999900,27.8,17.6,54,2.9
0,0,0,999900,999900,27.2,17.8,56,3.1
0,0,9,999900,999900,28.3,18,54,2.8
588,52,151,999900,999900,29.5,18.1,50,2.4
765,569,305,999900,999900,30.6,18.3,48,2.1
928,799,299,999900,999900,32.1,17.4,42,2.1
1071,838,301,999900,999900,33.5,16.5,36,2.1
1184,853,275,999900,999900,35,15.6,31,2.1
1264,857,233,999900,999900,36.1,15.4,29,2.6
1306,859,187,999900,999900,37.2,15.2,27,3.1
1308,856,136,999900,999900,38.3,15,25,3.6
1271,840,84,999900,999900,38.9,14.6,24,3.9
1196,801,28,999900,999900,39.4,14.3,23,4.3
1087,569,80,999900,999900,40,13.9,22,4.6
948,53,129,999900,999900,39.3,12.4,20,3.9
787,0,11,999900,999900,38.5,10.9,19,3.3
611,0,0,999900,999900,37.8,9.4,18,2.6
0,0,0,999900,999900,36.3,10.9,22,2.4
0,0,0,999900,999900,34.8,12.4,26,2.3
0,0,0,999900,999900,33.3,13.9,31,2.1
0,0,0,999900,999900,32.8,14.3,33,2.9
0,0,0,999900,999900,32.2,14.6,35,3.8
0,0,0,999900,999900,31.7,15,36,4.6
0,0,0,999900,999900,31.1,15.2,38,4.6
0,0,0,999900,999900,30.6,15.4,40,4.6
0,0,0,999900,999900,30,15.6,42,4.6
0,0,23,999900,999900,30.9,15.6,40,4.4
586,119,183,999900,999900,31.9,15.6,37,4.3
763,611,214,999900,999900,32.8,15.6,36,4.1
927,654,265,999900,999900,34.1,15.2,32,4.3
1070,711,269,999900,999900,35.4,14.8,29,4.4
1184,739,251,999900,999900,36.7,14.4,27,4.6
1263,802,201,999900,999900,37.6,13.7,24,3.8
1305,873,132,999900,999900,38.5,12.9,22,2.9
1308,887,106,999900,999900,39.4,12.2,20,2.1
1271,840,35,999900,999900,39.6,12.4,20,2.8
1196,788,0,999900,999900,39.8,12.6,20,3.4
1087,500,47,999900,999900,40,12.8,20,4.1
948,122,131,999900,999900,38.5,13.7,23,5
786,37,15,999900,999900,37.1,14.7,26,5.8
610,0,0,999900,999900,35.6,15.6,30,6.7
0,0,0,999900,999900,34.7,15.4,32,5.8
0,0,0,999900,999900,33.7,15.2,33,5
0,0,0,999900,999900,32.8,15,34,4.1
0,0,0,999900,999900,32.2,15.4,36,3.4
0,0,0,999900,999900,31.7,15.7,38,2.8
0,0,0,999900,999900,31.1,16.1,40,2.1
0,0,0,999900,999900,30.5,16.1,42,2.3
0,0,0,999900,999900,30,16.1,43,2.4
0,0,0,999900,999900,29.4,16.1,45,2.6
0,0,20,999900,999900,30.3,16.1,42,2.2
584,28,175,999900,999900,31.3,16.1,40,1.9
762,286,277,999900,999900,32.2,16.1,38,1.5
926,417,326,999900,999900,32.9,16.7,38,2.7
1069,476,343,999900,999900,33.7,17.2,37,3.9
1183,491,345,999900,999900,34.4,17.8,37,5.1
1263,570,298,999900,999900,34.8,17.8,37,5.8
1305,637,241,999900,999900,35.2,17.8,36,6.5
1308,689,180,999900,999900,35.6,17.8,35,7.2
1271,653,137,999900,999900,35.8,17.6,34,7.2
1196,586,99,999900,999900,35.9,17.4,34,7.2
1086,614,0,999900,999900,36.1,17.2,33,7.2
947,108,136,999900,999900,35.5,16.5,32,6.2
785,30,16,999900,999900,35,15.7,32,5.1
609,0,0,999900,999900,34.4,15,31,4.1
0,0,0,999900,999900,33.3,15.6,35,4.4
0,0,0,999900,999900,32.2,16.1,38,4.8
0,0,0,999900,999900,31.1,16.7,42,5.1
0,0,0,999900,999900,30.7,16.7,43,4.4
0,0,0,999900,999900,30.4,16.7,44,3.8
0,0,0,999900,999900,30,16.7,45,3.1
0,0,0,999900,999900,29.4,16.9,47,3.4
0,0,0,999900,999900,28.9,17,49,3.8
0,0,0,999900,999900,28.3,17.2,51,4.1
0,0,22,999900,999900,28.7,17.8,52,4.3
583,114,192,999900,999900,29,18.3,52,4.4
761,468,275,999900,999900,29.4,18.9,53,4.6
925,605,300,999900,999900,30.5,18.7,49,3.6
1068,631,308,999900,999900,31.7,18.5,46,2.5
1182,625,298,999900,999900,32.8,18.3,42,1.5
1262,582,292,999900,999900,33.2,18.5,42,2
1305,536,285,999900,999900,33.5,18.7,42,2.6
1308,482,274,999900,999900,33.9,18.9,41,3.1
1271,92,479,999900,999900,33,18.5,42,4.6
1196,271,152,999900,999900,32,18.2,44,6.2
1086,32,181,999900,999900,31.1,17.8,45,7.7
947,14,92,999900,999900,30.4,18.2,48,6.2
785,2,12,999900,999900,29.6,18.5,51,4.6
608,0,0,999900,999900,28.9,18.9,55,3.1
0,0,0,999900,999900,28.7,18.7,55,3.4
0,0,0,999900,999900,28.5,18.5,55,3.8
0,0,0,999900,999900,28.3,18.3,55,4.1
0,0,0,999900,999900,27.9,18.7,57,3.9
0,0,0,999900,999900,27.6,19,59,3.8
0,0,0,999900,999900,27.2,19.4,62,3.6
0,0,0,999900,999900,27,19.6,64,3.1
0,0,0,999900,999900,26.9,19.8,65,2.6
0,0,0,999900,999900,26.7,20,67,2.1
0,0,23,999900,999900,27.1,20,65,1.9
581,184,193,999900,999900,27.4,20,64,1.7
759,744,213,999900,999900,27.8,20,63,1.5
924,814,225,999900,999900,29.5,19.4,55,2.5
1067,845,203,999900,999900,31.1,18.9,48,3.6
1182,845,166,999900,999900,32.8,18.3,42,4.6
1262,865,123,999900,999900,33.3,17.9,40,5
1305,885,77,999900,999900,33.9,17.6,38,5.3
1307,910,22,999900,999900,34.4,17.2,36,5.7
1270,678,74,999900,999900,34.8,16.8,34,5.5
1195,345,192,999900,999900,35.2,16.5,33,5.3
1085,72,217,999900,999900,35.6,16.1,31,5.1
946,81,89,999900,999900,35.4,16.1,32,4.6
784,1,15,999900,999900,35.2,16.1,32,4.1
607,0,0,999900,999900,35,16.1,33,3.6
0,0,0,999900,999900,33.7,17,37,3.9
0,0,0,999900,999900,32.4,18,42,4.3
0,0,0,999900,999900,31.1,18.9,48,4.6
0,0,0,999900,999900,30.7,19.1,50,4.1
0,0,0,999900,999900,30.4,19.2,51,3.6
0,0,0,999900,999900,30,19.4,53,3.1
0,0,0,999900,999900,29.3,20.2,58,2.9
0,0,0,999900,999900,28.5,20.9,63,2.8
0,0,0,999900,999900,27.8,21.7,69,2.6
0,0,16,999900,999900,28.7,21.1,64,2.8
579,53,150,999900,999900,29.7,20.6,58,2.9
758,215,256,999900,999900,30.6,20,53,3.1
923,539,266,999900,999900,31.7,19.4,48,2.9
1067,770,222,999900,999900,32.8,18.9,44,2.8
1181,875,198,999900,999900,33.9,18.3,40,2.6
1262,864,155,999900,999900,35,18.3,37,3.3
1304,856,108,999900,999900,36.1,18.3,35,3.9
1307,849,56,999900,999900,37.2,18.3,33,4.6
1270,257,407,999900,999900,36.8,17.8,33,4.6
1195,151,282,999900,999900,36.5,17.2,32,4.6
1085,34,178,999900,999900,36.1,16.7,32,4.6
945,38,79,999900,999900,34.6,17.4,36,3.9
783,2,11,999900,999900,33.2,18.2,41,3.3
605,0,0,999900,999900,31.7,18.9,47,2.6
0,0,0,999900,999900,29.8,19.1,53,3.4
0,0,0,999900,999900,28,19.2,59,4.3
0,0,0,999900,999900,26.1,19.4,67,5.1
0,0,0,999900,999900,25.7,19.4,68,3.9
0,0,0,999900,999900,25.4,19.4,69,2.7
0,0,0,999900,999900,25,19.4,71,1.5
0,0,0,999900,999900,25,20,74,2
0,0,0,999900,999900,25,20.5,76,2.6
0,0,0,999900,999900,25,21.1,79,3.1
0,0,23,999900,999900,25.9,21.1,75,2.1
578,578,180,999900,999900,26.9,21.1,71,1
756,811,234,999900,999900,27.8,21.1,67,0
922,901,251,999900,999900,29.6,20.4,58,0.5
1066,939,236,999900,999900,31.5,19.6,49,1
1181,954,195,999900,999900,33.3,18.9,43,1.5
1261,958,142,999900,999900,35.2,17.6,35,2.2
1304,959,89,999900,999900,37,16.3,30,2.9
1307,954,37,999900,999900,38.9,15,24,3.6
1270,939,0,999900,999900,39.3,14.6,23,4.1
1194,900,0,999900,999900,39.6,14.3,23,4.6
1084,807,0,999900,999900,40,13.9,22,5.1
944,575,0,999900,999900,39.6,14.1,22,7.3
782,83,0,999900,999900,39.3,14.2,23,9.6
604,0,0,999900,999900,38.9,14.4,24,11.8
0,0,0,999900,999900,35.4,16.5,33,9.9
0,0,0,999900,999900,31.8,18.5,45,8.1
0,0,0,999900,999900,28.3,20.6,63,6.2
0,0,0,999900,999900,28.1,20.4,63,5
0,0,0,999900,999900,28,20.2,63,3.8
0,0,0,999900,999900,27.8,20,63,2.6
0,0,0,999900,999900,27.4,20.2,65,2.8
0,0,0,999900,999900,27.1,20.4,67,2.9
0,0,0,999900,999900,26.7,20.6,69,3.1
0,0,21,999900,999900,27.6,20.4,65,3.3
576,294,187,999900,999900,28.5,20.2,61,3.4
755,713,232,999900,999900,29.4,20,57,3.6
921,761,236,999900,999900,31.1,19.3,50,3.6
1065,758,206,999900,999900,32.7,18.5,43,3.6
1180,664,206,999900,999900,34.4,17.8,37,3.6
1261,773,140,999900,999900,35.7,17.6,34,3.1
1303,746,187,999900,999900,37,17.4,32,2.6
1306,851,97,999900,999900,38.3,17.2,29,2.1
1269,850,45,999900,999900,38.7,16.1,27,2.6
1194,812,2,999900,999900,39,15,24,3.1
1084,664,5,999900,999900,39.4,13.9,22,3.6
944,335,51,999900,999900,39,13.5,22,3.4
781,13,20,999900,999900,38.7,13.2,22,3.3
603,0,0,999900,999900,38.3,12.8,22,3.1
0,0,0,999900,999900,37,14.1,26,2.4
0,0,0,999900,999900,35.7,15.4,30,1.7
0,0,0,999900,999900,34.4,16.7,35,1
0,0,0,999900,999900,33.7,16.3,35,2
0,0,0,999900,999900,32.9,16,36,3.1
0,0,0,999900,999900,32.2,15.6,37,4.1
0,0,0,999900,999900,31.3,16,40,3.8
0,0,0,999900,999900,30.3,16.3,43,3.4
0,0,0,999900,999900,29.4,16.7,46,3.1
0,0,21,999900,999900,30.3,16.3,43,2.8
574,545,181,999900,999900,31.3,16,40,2.4
754,786,240,999900,999900,32.2,15.6,37,2.1
920,884,258,999900,999900,34.2,15.6,33,2.1
1064,925,245,999900,999900,36.3,15.6,29,2.1
1179,940,206,999900,999900,38.3,15.6,26,2.1
1260,944,155,999900,999900,39.4,14.8,24,2.9
1303,944,102,999900,999900,40.6,14.1,21,3.8
1306,940,50,999900,999900,41.7,13.3,19,4.6
1269,924,0,999900,999900,42.1,12.4,17,4.4
1194,883,0,999900,999900,42.4,11.5,16,4.3
1083,782,0,999900,999900,42.8,10.6,15,4.1
943,543,0,999900,999900,42.1,11,16,3.9
779,51,7,999900,999900,41.3,11.3,17,3.8
601,0,0,999900,999900,40.6,11.7,18,3.6
0,0,0,999900,999900,39.5,12.1,20,4.1
0,0,0,999900,999900,38.3,12.4,21,4.6
0,0,0,999900,999900,37.2,12.8,23,5.1
0,0,0,999900,999900,36.1,13.2,25,4.1
0,0,0,999900,999900,35,13.5,27,3.1
0,0,0,999900,999900,33.9,13.9,30,2.1
0,0,0,999900,999900,32.8,13.9,32,1.4
0,0,0,999900,999900,31.7,13.9,34,0.7
0,0,0,999900,999900,30.6,13.9,36,0
0,0,19,999900,999900,31.3,14.8,37,0.7
572,428,184,999900,999900,32.1,15.8,38,1.4
752,719,248,999900,999900,32.8,16.7,38,2.1
919,851,264,999900,999900,34.8,16.1,33,1.9
1063,897,257,999900,999900,36.9,15.6,28,1.7
1179,917,225,999900,999900,38.9,15,24,1.5
1260,921,176,999900,999900,40.6,13.7,21,2.2
1303,921,124,999900,999900,42.2,12.4,17,2.9
1306,917,72,999900,999900,43.9,11.1,15,3.6
1269,901,21,999900,999900,44.3,10,13,3.9
1193,856,0,999900,999900,44.6,8.9,12,4.3
1082,729,0,999900,999900,45,7.8,11,4.6
942,441,0,999900,999900,43.7,8.7,13,3.8
778,18,16,999900,999900,42.4,9.7,14,2.9
600,0,0,999900,999900,41.1,10.6,16,2.1
0,0,0,999900,999900,40,10.8,18,2.8
0,0,0,999900,999900,38.9,10.9,19,3.4
0,0,0,999900,999900,37.8,11.1,20,4.1
0,0,0,999900,999900,36.5,11.8,23,3.8
0,0,0,999900,999900,35.2,12.6,26,3.4
0,0,0,999900,999900,33.9,13.3,29,3.1
0,0,0,999900,999900,33,13.5,31,2.8
0,0,0,999900,999900,32,13.7,33,2.4
0,0,0,999900,999900,31.1,13.9,35,2.1
0,0,18,999900,999900,32.2,14.5,34,2.3
570,313,186,999900,999900,33.3,15,33,2.4
751,648,258,999900,999900,34.4,15.6,33,2.6
918,782,278,999900,999900,35.7,15.4,30,2.9
1062,851,258,999900,999900,37,15.2,28,3.3
1178,867,225,999900,999900,38.3,15,25,3.6
1259,874,183,999900,999900,39.6,14.8,23,4.3
1302,878,136,999900,999900,40.9,14.6,21,5
1305,877,89,999900,999900,42.2,14.4,20,5.7
1268,861,37,999900,999900,42.6,13.3,18,5.2
1193,807,0,999900,999900,42.9,12.2,17,4.6
1082,658,0,999900,999900,43.3,11.1,15,4.1
941,323,46,999900,999900,42.8,11.1,15,3.8
777,6,18,999900,999900,42.2,11.1,16,3.4
598,0,0,999900,999900,41.7,11.1,16,3.1
0,0,0,999900,999900,40,12.2,19,3.1
0,0,0,999900,999900,38.4,13.3,23,3.1
0,0,0,999900,999900,36.7,14.4,27,3.1
0,0,0,999900,999900,35.2,14.8,30,3.4
0,0,0,999900,999900,33.7,15.2,33,3.8
0,0,0,999900,999900,32.2,15.6,37,4.1
0,0,0,999900,999900,31.8,15.6,38,3.9
0,0,0,999900,999900,31.5,15.6,38,3.8
0,0,0,999900,999900,31.1,15.6,39,3.6
0,0,17,999900,999900,31.7,15.6,38,3.4
569,183,193,999900,999900,32.2,15.6,37,3.3
749,518,292,999900,999900,32.8,15.6,36,3.1
917,703,319,999900,999900,34.8,15.2,31,2.6
1062,790,308,999900,999900,36.9,14.8,27,2
1177,808,291,999900,999900,38.9,14.4,24,1.5
1259,816,257,999900,999900,39.8,14.8,23,2.4
1302,820,213,999900,999900,40.8,15.2,22,3.2
1305,820,164,999900,999900,41.7,15.6,22,4.1
1268,800,105,999900,999900,42.2,14.1,19,4.1
1192,741,55,999900,999900,42.8,12.6,17,4.1
1081,531,78,999900,999900,43.3,11.1,15,4.1
940,184,114,999900,999900,41.8,11.1,16,3.8
775,1,18,999900,999900,40.4,11.1,18,3.4
596,0,0,999900,999900,38.9,11.1,19,3.1
0,0,0,999900,999900,37.4,12.2,22,3.4
0,0,0,999900,999900,35.9,13.3,26,3.8
0,0,0,999900,999900,34.4,14.4,30,4.1
0,0,0,999900,999900,34.2,14.2,30,3.2
0,0,0,999900,999900,34.1,14.1,30,2.4
0,0,0,999900,999900,33.9,13.9,30,1.5
0,0,0,999900,999900,33.3,14.5,32,2
0,0,0,999900,999900,32.8,15,34,2.6
0,0,0,999900,999900,32.2,15.6,37,3.1
0,0,13,999900,999900,32.9,15.8,36,2.6
567,72,159,999900,999900,33.7,15.9,35,2
748,216,288,999900,999900,34.4,16.1,34,1.5
915,494,337,999900,999900,35.5,15.9,31,2.4
1061,688,333,999900,999900,36.7,15.8,29,3.2
1177,806,314,999900,999900,37.8,15.6,27,4.1
1258,816,272,999900,999900,38.7,15.6,26,4.1
1302,815,224,999900,999900,39.7,15.6,24,4.1
1305,807,177,999900,999900,40.6,15.6,23,4.1
1267,735,123,999900,999900,41.1,15.2,22,3.9
1191,551,144,999900,999900,41.7,14.8,21,3.8
1080,286,177,999900,999900,42.2,14.4,20,3.6
939,88,129,999900,999900,41.7,13.9,20,3.1
774,0,14,999900,999900,41.1,13.3,20,2.6
594,0,0,999900,999900,40.6,12.8,19,2.1
0,0,0,999900,999900,39.3,13.2,21,2.8
0,0,0,999900,999900,38,13.5,23,3.4
0,0,0,999900,999900,36.7,13.9,26,4.1
0,0,0,999900,999900,35.4,15.6,31,4.3
0,0,0,999900,999900,34.1,17.2,37,4.4
0,0,0,999900,999900,32.8,18.9,44,4.6
0,0,0,999900,999900,32.4,18,42,5.5
0,0,0,999900,999900,32.1,17,40,6.3
0,0,0,999900,999900,31.7,16.1,39,7.2
0,0,7,999900,999900,31.7,16.1,39,6.3
565,14,91,999900,999900,31.7,16.1,39,5.5
746,101,169,999900,999900,31.7,16.1,39,4.6
914,165,247,999900,999900,32.6,16.1,37,4.6
1060,244,289,999900,999900,33.5,16.1,35,4.6
1176,36,521,999900,999900,34.4,16.1,34,4.6
1258,374,344,999900,999900,35.5,16.1,32,5
1301,570,236,999900,999900,36.7,16.1,30,5.3
1304,787,80,999900,999900,37.8,16.1,28,5.7
1267,777,38,999900,999900,38.5,15.9,27,5.7
1191,740,0,999900,999900,39.3,15.8,25,5.7
1079,634,0,999900,999900,40,15.6,24,5.7
938,483,0,999900,999900,38.9,16.1,26,5.5
773,0,15,999900,999900,37.8,16.7,29,5.3
592,0,0,999900,999900,36.7,17.2,32,5.1
0,0,0,999900,999900,36.1,16.8,32,4.3
0,0,0,999900,999900,35.6,16.5,32,3.4
0,0,0,999900,999900,35,16.1,33,2.6
0,0,0,999900,999900,34.3,16.3,34,1.7
0,0,0,999900,999900,33.5,16.5,36,0.9
0,0,0,999900,999900,32.8,16.7,38,0
0,0,0,999900,999900,31.7,17.1,42,0.7
0,0,0,999900,999900,30.5,17.4,45,1.4
0,0,0,999900,999900,29.4,17.8,50,2.1
0,0,15,999900,999900,30.5,17.4,45,2.9
563,295,186,999900,999900,31.7,17.1,42,3.8
745,637,267,999900,999900,32.8,16.7,38,4.6
913,772,286,999900,999900,34.6,16.7,35,4.8
1059,831,265,999900,999900,36.5,16.7,31,4.9
1176,829,236,999900,999900,38.3,16.7,28,5.1
1257,860,190,999900,999900,39.1,16.5,27,5.1
1301,870,150,999900,999900,39.8,16.3,25,5.1
1304,877,108,999900,999900,40.6,16.1,24,5.1
1266,854,48,999900,999900,41,15.9,23,5.5
1190,774,16,999900,999900,41.3,15.8,23,5.8
1078,606,15,999900,999900,41.7,15.6,22,6.2
936,249,71,999900,999900,40.8,15.4,23,5.5
771,1,14,999900,999900,39.8,15.2,24,4.8
590,0,0,999900,999900,38.9,15,24,4.1
0,0,0,999900,999900,37,15.2,28,3.8
0,0,0,999900,999900,35.2,15.4,31,3.4
0,0,0,999900,999900,33.3,15.6,35,3.1
0,0,0,999900,999900,32.9,15.8,36,2.9
0,0,0,999900,999900,32.6,15.9,37,2.8
0,0,0,999900,999900,32.2,16.1,38,2.6
0,0,0,999900,999900,31.8,16.3,39,2.2
0,0,0,999900,999900,31.5,16.5,41,1.9
0,0,0,999900,999900,31.1,16.7,42,1.5
0,0,14,999900,999900,31.8,16.3,39,2.2
561,157,192,999900,999900,32.6,16,37,2.9
743,493,304,999900,999900,33.3,15.6,35,3.6
912,705,330,999900,999900,34.4,15.4,32,3.4
1058,761,345,999900,999900,35.6,15.2,30,3.3
1175,779,335,999900,999900,36.7,15,28,3.1
1257,782,301,999900,999900,37.8,15,26,3.4
1300,781,255,999900,999900,38.9,15,24,3.8
1303,777,204,999900,999900,40,15,23,4.1
1266,753,134,999900,999900,40.6,14.8,22,3.8
1189,628,125,999900,999900,41.1,14.6,21,3.4
1077,414,133,999900,999900,41.7,14.4,20,3.1
935,122,128,999900,999900,37.8,15.9,28,5.8
769,0,13,999900,999900,33.3,20,46,8.7
588,0,0,999900,999900,31.1,18.9,48,10.8
0,0,0,999900,999900,30.5,17.8,47,10.8
0,0,0,999900,999900,30.8,16.7,43,9.4
0,0,0,999900,999900,31.8,15.5,37,7.1
0,0,0,999900,999900,33.1,14.4,32,4.6
0,0,0,999900,999900,33.8,12.5,28,2.5
0,0,0,999900,999900,34.2,11.5,25,2
0,0,0,999900,999900,34.5,10.7,24,2.1
0,0,0,999900,999900,34.5,10.1,23,2.5
0,0,0,999900,999900,34.2,9.7,22,2.7
0,0,12,999900,999900,33.7,9.6,23,2.4
559,159,193,999900,999900,34.2,10.2,23,2.3
742,510,306,999900,999900,34.4,10.6,23,2.1
911,715,332,999900,999900,36.6,10.8,21,2.1
1057,761,348,999900,999900,38.9,10.9,19,2.1
1174,776,336,999900,999900,41.1,11.1,17,2.1
1256,780,303,999900,999900,42.2,10.9,16,2.9
1300,778,257,999900,999900,43.3,10.8,15,3.8
1303,775,204,999900,999900,44.4,10.6,14,4.6
1265,759,143,999900,999900,44.8,9.8,13,4.8
1188,706,86,999900,999900,45.2,9.1,12,4.9
1076,489,106,999900,999900,45.6,8.3,11,5.1
934,145,124,999900,999900,44.3,8.5,12,4.6
768,0,12,999900,999900,43,8.7,13,4.1
586,0,0,999900,999900,41.7,8.9,14,3.6
0,0,0,999900,999900,40.4,8.2,14,3.8
0,0,0,999900,999900,39.1,7.4,15,3.9
0,0,0,999900,999900,37.8,6.7,15,4.1
0,0,0,999900,999900,35.9,7.4,17,3.6
0,0,0,999900,999900,34.1,8.2,20,3.1
0,0,0,999900,999900,32.2,8.9,24,2.6
0,0,0,999900,999900,31.1,9.1,26,2.8
0,0,0,999900,999900,30,9.2,27,2.9
0,0,0,999900,999900,28.9,9.4,30,3.1
0,0,12,999900,999900,30.2,10.7,30,3.1
557,251,186,999900,999900,31.5,12,30,3.1
741,606,279,999900,999900,32.8,13.3,31,3.1
910,790,297,999900,999900,34.1,14.2,30,2.6
1056,839,298,999900,999900,35.4,15.2,30,2
1174,856,272,999900,999900,36.7,16.1,30,1.5
1256,860,230,999900,999900,37.8,15.9,28,1.9
1299,859,180,999900,999900,38.9,15.8,26,2.2
1302,854,127,999900,999900,40,15.6,24,2.6
1264,836,73,999900,999900,40.2,15.2,23,2.4
1188,783,22,999900,999900,40.4,14.8,22,2.3
1075,588,39,999900,999900,40.6,14.4,22,2.1
932,224,83,999900,999900,40,14,22,2.3
766,1,11,999900,999900,39.5,13.7,22,2.4
584,0,0,999900,999900,38.9,13.3,22,2.6
0,0,0,999900,999900,37.8,12,21,3.1
